Stories,,,,
Sales by Items By Group,,,,
SWEET GINGER PEACH BLACK TEA MEDIUM,,65.0,"10,594.59",
ADD GOLDEN CHAMOMILE HERBAL TEA BAG,,6.0,"252.25",
ADD SWEET GINGER PEACH BLACK  TEA BAG,,3.0,"126.13",
BOMBAY CHAI BLACK TEA MEDIUM,,52.0,"8,408.41",
ADD BOMBAY CHAI TEA BAG,,3.0,"126.13",
MEDITERRANEAN CARAMEL TEA MEDIUM,,26.0,"4,036.04",
LEMONGRASS&ORANGE TEA MEDIUM,,12.0,"1,681.68",
Total by Group: TEA,,1123.0,"174,408.41",
Group: BEANS,,,,
YIRGACHEFFE BEANS 250G,,2.0,"1,201.20",
HOUSE BLEND BEANS 250G,,15.0,"7,207.21",
AMERICAN COFFEE BEANS 250G,,1.0,"480.48",
Total by Group: BEANS,,18.0,"8,888.89",
Total by Division: HOT BAR SECTION,,31631.0,"6,802,090.10",
Division: COLD BAR SECTION,,,,
Group: MIXED COLD BEVERAGES,,,,
ICED AMERICANO SMALL,,308.0,"62,078.08",
ICED AMERICANO MEDIUM,,289.0,"65,957.96",
ICED LATTE SMALL,,1539.0,"302,648.65",
19-Jan-26,Years:2025 Months:0,,Page 270 of, 359
Description,Barcode,Qty,Total Amount,
ICED LATTE MEDIUM,,4263.0,"972,936.93",
ICED MOCHA SMALL,,310.0,"68,696.70",
ICED MOCHA MEDIUM,,1036.0,"273,777.78",
ICED WHITE MOCHA SMALL,,1357.0,"271,591.59",
ICED WHITE MOCHA MEDIUM,,3488.0,"921,753.76",
ICED AMERICANO LARGE,,51.0,"13,477.48",
ICED LATTE LARGE,,700.0,"184,984.99",
ICED MOCHA LARGE,,167.0,"49,147.15",
ICED WHITE MOCHA LARGE,,693.0,"203,945.95",
DOUBLE SHOT SHAKEN MEDIUM,,673.0,"153,597.60",
DOUBLE SHOT SHAKEN LARGE,,109.0,"28,804.81",
ICED MATCHA LATTE SMALL,,474.0,"91,765.77",
ICED MATCHA LATTE MEDIUM,,1625.0,"370,870.87",
ICED MATCHA LATTE LARGE,,443.0,"117,069.07",
DOUBLE SHOT SHAKEN SMALL,,1213.0,"134,972.97",
ICED CARAMEL MACCHIATO SMALL,,522.0,"118,678.68",
ICED CARAMEL MACCHIATO MEDIUM,,1652.0,"436,564.57",
ICED CARAMEL MACCHIATO LARGE,,253.0,"74,456.46",
ICED TOFFEE NUT LATTE SMALL,,25.0,"5,897.90",
ICED TOFFEE NUT LATTE MEDIUM,,70.0,"18,852.85",
ICED CLASSIC CHOC MEDIUM,,632.0,"167,015.02",
ICED CLASSIC CHOC SMALL,,317.0,"70,066.07",
BLUE NADE,,386.0,"102,006.01",
ICED DOUBLE SHOT TOFFEE NUT SMALL,,1.0,"210.21",
ICED DOUBLE SHOT TOFFEE NUT MEDIUM,,6.0,"1,441.44",
SIGNATURE ICED CHOCOLATE SMALL,,69.0,"14,606.61",
SIGNATURE ICED CHOCOLATE MEDIUM,,154.0,"40,696.70",
ICED TOFFEE NUT LATTE LARGE,,5.0,"1,501.50",
ICED CLASSIC CHOC LARGE,,106.0,"31,195.20",
SIGNATURE ICED CHOCOLATE LARGE,,25.0,"7,357.36",
ICED SPANISH LATTE SMALL,,550.0,"140,588.59",
ICED SPANISH LATTE MEDIUM,,1710.0,"492,972.97",
ICED SALTED CARAMEL LATTE SMALL,,180.0,"40,852.85",
ICED SALTED CARAMEL LATTE MEDIUM,,535.0,"141,381.38",
ICED SALTED CARAMEL LATTE LARGE,,99.0,"29,729.73",
COLD BREW BOTTLE,,559.0,"78,198.20",
Total by Group: MIXED COLD BEVERAGES,,26594.0,"6,302,348.36",
19-Jan-26,Years:2025 Months:0,,Page 271 of, 359
Description,Barcode,Qty,Total Amount,
Group: BLENDED BRINKS,,,,
COFFEE FRAPPE SMALL,,154.0,"27,747.75",
COFFEE FRAPPE MEDIUM,,412.0,"86,606.61",
CARAMEL FRAPP SMALL,,2200.0,"488,702.70",
CARAMEL FRAPP MEDIUM,,7907.0,"2,098,666.69",
CARAMEL FRAPP LARGE,,1768.0,"530,930.93",
COFFEE FRAPP LARGE,,100.0,"24,024.02",
MOCHA FRAPP SMALL,,544.0,"112,882.88",
MOCHA FRAPP MEDIUM,,1512.0,"386,210.21",
MOCHA FRAPP LARGE,,557.0,"151,501.50",
ESPRESSO FRAPP SMALL,,222.0,"39,459.46",
ESPRESSO FRAPP MEDIUM,,485.0,"101,951.95",
ESPRESSO FRAPP LARGE,,64.0,"15,375.38",
VANILLA CREAM FRAPP SMALL,,255.0,"53,393.39",
VANILLA CREAM FRAPP MEDIUM,,575.0,"142,462.46",
VANILLA CREAM FRAPP LARGE,,114.0,"31,141.14",
WHITE MOCHA FRAPP SMALL,,182.0,"38,048.05",
WHITE MOCHA FRAPP MEDIUM,,579.0,"142,462.46",
WHITE MOCHA FRAPP LARGE,,112.0,"30,600.60",
WHITE MOCHA CREAM FRAPP SMALL,,85.0,"8,408.41",
WHITE MOCHA CREAM FRAPP MEDIUM,,154.0,"37,597.60",
CHOCOLATE CREAM FRAPP MEDIUM,,1782.0,"473,801.81",
CHOCOLATE CREAM FRAPP LARGE,,644.0,"175,765.77",
WHITE MOCHA CREAM FRAPP LARGE,,31.0,"8,498.50",
CHOCOLATE CREAM FRAP SMALL,,896.0,"196,582.58",
CARAMEL CREAM  FRAPP MEDIUM,,1051.0,"279,471.47",
CARAMEL CREAM  FRAPP LARGE,,224.0,"67,267.27",
CARAMEL CREAM FRAPP SMALL,,515.0,"105,945.95",
MATCHA CREAM  FRAPP SMALL,,59.0,"12,402.40",
MATCHA CREAM FRAPP MEDIUM,,285.0,"70,030.03",
MATCHA CREAM FRAPP LARGE,,52.0,"14,144.14",
STRAWBERRY CREAM FRAPP SMALL,,1629.0,"264,300.30",
STRAWBERRY CREAM FRAPP MEDIUM,,2323.0,"617,327.33",
STRAWBERRY CREAM FRAPP LARGE,,1134.0,"308,408.41",
VANILLA FRAP SMALL,,150.0,"31,531.53",
VANILLA FRAPP MEDIUM,,499.0,"123,513.51",
VANILLA FRAPP LARGE,,78.0,"21,471.47",
HAZELNUT FRAPP SMALL,,61.0,"12,822.82",
19-Jan-26,Years:2025 Months:0,,Page 272 of, 359
Description,Barcode,Qty,Total Amount,
HAZELNUT FRAPP MEDIUM,,193.0,"46,366.37",
HAZELNUT FRAPP LARGE,,34.0,"9,339.34",
TOFFEENUT FRAP SMALL,,9.0,"2,162.16",
TOFFEENUT FRAP MEDIUM,,39.0,"10,540.54",
TOFFEENUT CREAM  FRAP SMALL,,1.0,"240.24",
TOFFEENUT CREAM  FRAP MEDIUM,,6.0,"1,621.62",
TOFFEENUT FRAP LARGE,,2.0,"600.60",
SALTED CARAMEL FRAPPE SMALL,,102.0,"24,504.50",
SALTED CARAMEL CREAM FRAPPE SMALL,,51.0,"12,252.25",
SALTED CARAMEL CREAM FRAPPE MEDIUM,,114.0,"30,810.81",
SALTED CARAMEL CREAM FRAPPE LARGE,,20.0,"6,006.01",
SALTED CARAMEL FRAPPE MEDIUM,,480.0,"129,729.73",
SALTED CARAMEL FRAPPE LARGE,,109.0,"32,732.73",
STRAWBERRY SHAKE,,9.0,"2,972.97",
Total by Group: BLENDED BRINKS,,30563.0,"7,641,339.39",
Group: ICE TEA,,,,
ICED PEACH TEA  SMALL,,825.0,"97,537.54",
ICED PEACH TEA  MEDIUM,,1476.0,"354,594.59",
ICED LEMON TEA  MEDIUM,,2.0,"480.48",
ICED LEMON TEA LARGE,,1.0,"270.27",
ICED PEACH TEA LARGE,,469.0,"126,756.76",
Total by Group: ICE TEA,,2773.0,"579,639.64",
Group: ADD SYRUP,,,,
ADD CARAMEL SMALL,,1307.0,"36,426.43",
ADD VANILLA SMALL,,729.0,"21,171.17",
ADD HAZELNUT SMALL,,226.0,"6,486.49",
ADD CARAMEL MEDIUM,,2808.0,"84,324.33",
ADD VANILLA MEDIUM,,1815.0,"54,504.51",
ADD HAZELNUT MEDIUM,,473.0,"14,204.21",
ADD SHOT,,3927.5,"156,921.91",
ADD WHIPPED CREAM,,262.0,"7,867.87",
ADD MOCHA SMALL,,36.0,"480.48",
ADD WHITE MOCHA SMALL,,1647.0,"29,129.13",
ADD CARAMEL DRIZZLE,,515.0,"15,465.47",
ADD CHOCOLATE DRIZZLE,,158.0,"4,744.75",
ADD CARAMEL LARGE,,457.0,"13,723.73",
ADD VANILLA LARGE,,480.0,"14,414.42",
ADD HAZELNUT LARGE,,65.0,"1,951.95",
19-Jan-26,Years:2025 Months:0,,Page 273 of, 359
Description,Barcode,Qty,Total Amount,
ADD CARAMEL SF MEDIUM,,783.0,"23,513.52",
ADD CARAMEL SF LARGE,,126.0,"3,783.78",
ADD VANILLA SF SMALL,,411.0,"12,222.22",
ADD VANILLA SF MEDIUM,,1006.0,"30,210.21",
ADD VANILLA SF LARGE,,201.0,"6,036.04",
ADD CARAMEL SF SMALL,,353.0,"10,600.60",
ADD YIRGACHEFFE SHOT,,52.0,"2,342.34",
REPLACE 1 SHOT YIRGACHEFFE,,166.0,"9,969.97",
REPLACE 2 SHOT YIRGACHEFFE,,480.0,"28,828.83",
REPLACE 3 SHOT YIRGACHEFFE,,33.0,"1,981.98",
NO WHIPPED CREAM,,100.0,0.00,
ADD WHITE MOCHA MEDIUM,,871.0,"26,156.16",
ADD WHITE MOCHA LARGE,,167.0,"5,015.02",
1 SHOT DECAFE,,375.0,0.00,
2 SHOT DECAFE,,644.0,0.00,
3 SHOT DECAFE,,81.0,0.00,
ADD MOCHA LARGE,,10.0,"300.30",
ADD MOCHA MEDIUM,,67.0,"2,012.01",
STRAWBERRY DRIZZLE TOPPING,,148.0,"4,444.44",
ADD TOFFEE NUT SMALL,,2.0,"60.06",
ADD MATCHA SMALL,,1.0,"45.05",
ADD MATCHA MEDIUM,,12.0,"648.65",
ADD MATCHA LARGE,,2.0,"120.12",
ADD PROTEIN POWDER,,2.0,"180.18",
Total by Group: ADD SYRUP,,20998.5,"630,288.33",
Group: REPLACE,,,,
REPLACE ALMOND SMALL,,164.0,"14,774.78",
REPLACE ALMOND MEDIUM,,341.0,"40,960.96",
REPLACE COCONUT SMALL,,169.0,"15,225.23",
REPLACE COCONUT MEDIUM,,424.0,"40,840.84",
REPLACE SKIMMED MILK SMALL,,689.0,0.00,
REPLACE SKIMMED MILK MEDIUM,,1415.0,0.00,
REPLACE LACTOSE FREE SMALL,,622.0,0.00,
REPLACE LACTOSE FREE MEDIUM,,1079.0,0.00,
REPLACE SUGAR FREE OAT MEDIUM,,72.0,"8,648.65",
REPLACE SUGAR FREE OAT SMALL,,37.0,"3,333.33",
REPLACE SUGAR FREE SOYA SMALL,,3.0,"270.27",
REPLACE SUGAR FREE SOYA MEDIUM,,13.0,"1,561.56",
19-Jan-26,Years:2025 Months:0,,Page 274 of, 359
Description,Barcode,Qty,Total Amount,
REPLACE SUGAR FREE ALMOND SMALL,,10.0,"900.90",
REPLACE SUGAR FREE ALMOND MEDIUM,,29.0,"3,483.48",
REPLACE ALMOND LARGE,,103.0,"15,465.47",
REPLACE COCONUT LARGE,,149.0,"15,885.89",
REPLACE LACTOSE FREE LARGE,,187.0,0.00,
REPLACE SKIMMED MILK LARGE,,221.0,0.00,
REPLACE SUGAR FREE ALMOND LARGE,,7.0,"1,051.05",
REPLACE SUGAR FREE OAT LARGE,,17.0,"2,552.55",
REPLACE SUGAR FREE SOYA LARGE,,2.0,"300.30",
ADD FULL FAT MILK,,23.0,0.00,
ADD SKIMMED MILK,,72.0,0.00,
Total by Group: REPLACE,,5848.0,"165,255.26",
Total by Division: COLD BAR SECTION,,86776.5,"15,318,870.97",
Division: GRAB&GO BEVERAGES,,,,
Group: SOFT DRINKS,,,,
WATER,,21817.0,"917,231.19",
ORANGE JUICE,,762.0,"128,144.14",
LEMON JUICE,,244.0,"41,033.03",
MAWARDI JUICE,,167.0,"28,084.08",
APPLE JUICE,,143.0,"24,048.05",
POMEGRANATE JUICE,,247.0,"41,537.54",
SAN BENEDETTO CLEMENTINE 330ML/24,,244.0,"41,033.03",
SAN BENEDETTO GLASS 250ML/24,,69.0,"9,531.53",
SAN BENEDETTO LEMON 330ML/24,,349.0,"58,690.69",
RIM SPARKLING WATER-250 ML,,550.0,"39,639.64",
Total by Group: SOFT DRINKS,,24592.0,"1,328,972.93",
Total by Division: GRAB&GO BEVERAGES,,24592.0,"1,328,972.93",
Division: COFFEE PASTRY,,,,
Group: COFFEE PASTRY,,,,
DOUBLE CHOCOLATE MUFFIN,,1101.0,"218,216.22",
ORANGE CAKE,,318.0,"85,945.95",
RED VELVET CAKE,,836.0,"251,051.05",
BROWNIES CAKE,,532.0,"79,879.88",
LAZY CAKE,,1700.0,"561,561.57",
BLUEBERRY CHEESE CAKE,,553.0,"215,885.89",
FRAMBOISE CHEESE CAKE,,409.0,"159,669.67",
LOTUS CHEESE CAKE,,446.0,"174,114.12",
19-Jan-26,Years:2025 Months:0,,Page 275 of, 359
Description,Barcode,Qty,Total Amount,
CHOCOLATE MUFFIN,,19.0,"3,423.42",
CARROT CAKE,,405.0,"109,459.46",
BLUEBERRY MUFFIN,,507.0,"100,486.49",
APRICOT SABLE,,195.0,"46,846.85",
CHOCOLATE SABLE,,387.0,"92,972.97",
RED VELVET MUFFIN_,,99.0,"19,621.62",
Total by Group: COFFEE PASTRY,,7507.0,"2,119,135.15",
Total by Division: COFFEE PASTRY,,7507.0,"2,119,135.15",
Division: CROISSANT,,,,
Group: CROISSANT,,,,
CHEESE CROISSANT,,1079.0,"226,816.82",
THYME CROISSANT,,315.0,"56,756.76",
CHOCOLATE CROISSANT,,762.0,"160,180.18",
Total by Group: CROISSANT,,2156.0,"443,753.76",
Total by Division: CROISSANT,,2156.0,"443,753.76",
Division: COOKIES,,,,
Group: COOKIES,,,,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,,951.0,"285,585.59",
NY STYLE COOKIE - DOUBLE CHOCOLATE,,265.0,"79,579.58",
Total by Group: COOKIES,,1216.0,"365,165.16",
Total by Division: COOKIES,,1216.0,"365,165.16",
Division: FRENCH PASTRY,,,,
Group: FRENCH PASTRY,,,,
FONDANT AU CHOCOLAT,,725.0,"261,261.26",
ECLAIR ORIGINAL,,397.0,"107,297.30",
ECLAIR CHOCOLAT,,356.0,"96,216.22",
TARTE AU CHOCOLAT,,4.0,"1,081.08",
CHRISTMAS ORIGINAL ECLAIR,,173.0,"49,279.28",
ECLAIR CARAMEL,,164.0,"44,324.32",
MACARONS,,615.0,"166,216.22",
CHOCOLATE SALTED CAKE,,445.0,"146,997.00",
ECLAIR COFFEE,,17.0,"4,594.59",
CHRISTMAS PISTACHIO ECLAIR,,22.0,"7,927.93",
Total by Group: FRENCH PASTRY,,2918.0,"885,195.20",
Total by Division: FRENCH PASTRY,,2918.0,"885,195.20",
Division: FROZEN YOGHURT,,,,
Group: COMBO TOPPINGS,,,,
19-Jan-26,Years:2025 Months:0,,Page 276 of, 359
Description,Barcode,Qty,Total Amount,
GUMMY BEARS COMBO,,2261.5,0.00,
GRANOLLA COMBO,,1575.0,0.00,
WAFER ROLL COMBO,,1020.0,0.00,
MARSHMALLOW COMBO,,2488.0,0.00,
BROWNIES COMBO,,2352.0,0.00,
LOTUS BISCUIT COMBO,,1861.0,0.00,
CHOCOLATE CHIPS COMBO,,2523.0,0.00,
OREO COMBO,,2114.0,0.00,
SPRINKLES COMBO,,906.0,0.00,
MIXED NUTS COMBO,,1520.0,0.00,
OATS COMBO,,43.0,0.00,
STRAWBERRY COMBO,,12171.0,0.00,
PINEAPPLE COMBO,,6339.0,0.00,
MANGO COMBO,,10593.0,0.00,
HONEY COMBO,,304.0,0.00,
BLUEBERRIES COMBO,,10428.5,0.00,
Total by Group: COMBO TOPPINGS,,58499.0,0.00,
Group: TOPPINGS,,,,
GRANOLLA,,79.0,"4,744.74",
WAFER ROLL,,8.0,"480.48",
MARSHMALLOW,,153.0,"9,189.19",
BROWNIES,,13.0,"780.78",
LOTUS BISCUITS,,167.0,"10,030.03",
OREO,,279.0,"16,756.76",
SPRINKLES,,24.0,"1,441.44",
CHOCOLATE CHIPS,,298.0,"21,477.48",
MIXED NUTS,,20.0,"1,201.20",
GUMMY BEARS,,24.0,"1,441.44",
STRAWBERRY,,262.0,"18,882.88",
PINEAPPLE,,123.0,"7,519.52",
MANGO,,117.0,"8,432.43",
HONEY,,68.0,"4,900.90",
BLUEBERRIES,,281.0,"20,252.25",
Total by Group: TOPPINGS,,1916.0,"127,531.53",
Group: LUXURY TOPPINGS,,,,
PISTACHIO CRUNCH,,600.0,"61,261.26",
CHOCOLATE QUELLA CRUNCH,,509.0,"51,969.97",
CHOCOLATE CRUNCH,,579.0,"59,117.12",
19-Jan-26,Years:2025 Months:0,,Page 277 of, 359
Description,Barcode,Qty,Total Amount,
CHOCOLATE QUELLA,,368.0,"37,573.57",
QUELLA PISTACCIO,,41.0,"4,186.19",
CRUMBOLE PISTACHIO,,12.0,"1,225.23",
Total by Group: LUXURY TOPPINGS,,2109.0,"215,333.33",
Group: FROZEN YOGHURT,,,,
ORIGINAL YOGHURT SMALL,,49.0,"14,114.11",
ORIGINAL YOGHURT MEDIUM,,20.5,"6,771.77",
ORIGINAL YOGHURT X-LARGE,,0.5,"225.23",
ORIGINAL YOGHURT COMBO SMALL,,2405.75,"821,304.80",
ORIGINAL YOGHURT COMBO MEDIUM,,967.0,"377,507.51",
ORIGINAL YOGHURT COMBO X-LARGE,,96.0,"49,009.01",
CHOCOLATE YOGHURT SMALL,,4.0,"1,201.20",
CHOCOLATE YOGHURT X-LARGE,,0.5,"225.23",
CHOCOLATE YOGHURT COMBO SMALL,,79.0,"24,627.63",
CHOCOLATE YOGHURT COMBO MEDIUM,,38.0,"14,834.83",
CHOCOLATE YOGHURT COMBO X-LARGE,,4.5,"2,297.30",
OREO CREAM YOGHURT SMALL,,0.0,0.00,
OREO CREAM YOGHURT COMBO MEDIUM,,1.0,"390.39",
MANGO YOGHURT SMALL,,66.0,"19,819.82",
MANGO YOGHURT COMBO SMALL,,4302.75,"1,486,427.93",
MANGO YOGHURT MEDIUM,,24.0,"7,927.93",
MANGO YOGHURT COMBO MEDIUM,,2262.5,"883,258.26",
MANGO YOGHURT X-LARGE,,4.0,"1,801.80",
MANGO YOGHURT COMBO X-LARGE,,169.5,"86,531.53",
PISTACHIO YOGHURT COMBO SMALL,,2.0,"900.90",
LOTUS YOGHURT SMALL,,5.0,"1,501.50",
LOTUS YOGHURT MEDIUM,,1.0,"330.33",
LOTUS YOGHURT COMBO SMALL,,221.5,"71,048.05",
LOTUS YOGHURT COMBO MEDIUM,,107.6,"42,006.01",
LOTUS YOGHURT COMBO X-LARGE,,10.5,"5,360.36",
POMEGRANATE YOGHURT SMALL,,22.5,"6,456.46",
POMEGRANATE YOGHURT COMBO SMALL,,786.2,"271,683.48",
POMEGRANATE YOGHURT COMBO MEDIUM,,325.5,"127,072.07",
POMEGRANATE YOGHURT MEDIUM,,2.5,"825.83",
POMEGRANATE YOGHURT X-LARGE,,1.0,"450.45",
POMEGRANATE YOGHURT COMBO X-LARGE,,35.0,"17,867.87",
TASTING CUP MANGO,,198.0,0.00,
19-Jan-26,Years:2025 Months:0,,Page 278 of, 359
Description,Barcode,Qty,Total Amount,
TASTING CUP CHOCOLATE,,10.0,0.00,
TASTING CUP POMEGRANATE,,114.0,0.00,
TASTING CUP SPECULOSE LOTUS,,21.0,0.00,
TASTING CUP ORIGINAL YOUGHURT,,127.0,0.00,
BLUEBERRY YOGHURT SMALL,,36.5,"10,660.66",
BLUEBERRY YOGHURT COMBO SMALL,,2788.0,"959,237.24",
BLUEBERRY YOGHURT MEDIUM,,12.5,"4,129.13",
BLUEBERRY YOGHURT COMBO MEDIUM,,1473.3,"575,162.16",
BLUEBERRY YOGHURT X-LARGE,,2.5,"1,126.13",
BLUEBERRY YOGHURT COMBO X-LARGE,,120.9,"61,720.72",
TASTING CUP BLUEBERRY,,143.0,0.00,
Total by Group: FROZEN YOGHURT,,17061.5000000000,"5,955,815.62",
Total by Division: FROZEN YOGHURT,,79585.5,"6,298,680.49",
Division: SANDWICHES,,,,
Group: SUB SANDWICHES,,,,
TUNA SUB,,189.0,"62,432.43",
VEGGIE SUB,,1317.0,"708.71",
TURKEY & CHEESE SUB,,435.0,"154,144.14",
CHICKEN TERIAKI SUB,,158.0,"52,192.19",
BROWN CHICKEN TERIAKI SUB,,56.0,"20,180.18",
BROWN TUNA SUB,,155.0,"55,855.86",
BROWN TURKEY & CHEESE SUB,,464.0,"179,033.03",
BROWN VEGGIE SUB,,1.0,"360.36",
PESTO HALLOUMI SUB,,215.0,"58,108.11",
LABNEH SUB,,288.0,"25,705.71",
BROWN LABNEH SUB,,78.0,"21,081.08",
BROWN PESTO HALLOUMI SUB,,344.0,"109,069.07",
BROWN CHICKEN CAESAR SANDWICH,,85.0,"38,288.29",
CHICKEN CAESAR SANDWICH,,154.0,"64,744.74",
PULLED BEEF CHIMICHURRI SANDWICH,,6.0,"2,522.52",
Total by Group: SUB SANDWICHES,,3945.0,"844,426.43",
Total by Division: SANDWICHES,,3945.0,"844,426.43",
Division: CINNAMON ROLLS,,,,
Group: CINNAMONS,,,,
CLASSIC CINNAMON ROLL LARGE,,4276.0,"1,271,441.45",
CHOCOLATE ROLL LARGE,,630.0,"197,117.12",
EXTRA CREAM CHEESE FROSTING MIX,,16.0,"480.48",
19-Jan-26,Years:2025 Months:0,,Page 279 of, 359
Description,Barcode,Qty,Total Amount,
RED CINNAMON ROLL,,223.0,"73,663.66",
Total by Group: CINNAMONS,,5145.0,"1,542,702.71",
Total by Division: CINNAMON ROLLS,,5145.0,"1,542,702.71",
Division: NOT USED,,,,
Group: NOT USED,,,,
CHOCOLATE PLUS,,49.0,"5,003.00",
CHICKEN BREAST SUB,,3.0,"990.99",
BROWN CHICKEN BREAST SUB,,1.0,"360.36",
BROWN CLUB MELT SUB,,2.0,"720.72",
BROWN FILET STEAK SANDWICH,,5.0,"2,252.25",
FILET STEAK SANDWICH,,10.0,"4,204.20",
GRILLED VEGGIE SUB,,160.0,0.00,
ADD STEAK,,13.0,"1,561.56",
GRANELLA DI BISCOTTO COMBO,,1.0,0.00,
NUTELLA ROLL,,2.0,"720.72",
ARABESCHI PISTACHIO CRYSTAL,,5.0,"510.51",
BROWN ASIAN CRAB SANDWICH,,1.0,"360.36",
ASIAN CRAB SANDWICH,,1.0,"330.33",
STEAK SANDWICH,,1.0,"480.48",
TASTING CUP ACAI,,1.0,0.00,
Total by Group: NOT USED,,255.0,"17,495.50",
Total by Division: NOT USED,,255.0,"17,495.50",
Division: SUBS,,,,
Group: ADD ONS,,,,
ADD SMOKED TURKEY,,126.0,"12,864.86",
ADD CHEDDAR CHEESE,,5.0,"300.30",
ADD TUNA,,21.0,"2,948.95",
ADD CHICKEN,,119.0,"16,798.80",
ADD HALLOUM CHEESE,,80.0,"7,207.21",
ADD PULLED BEEF,,9.0,"1,351.35",
Total by Group: ADD ONS,,360.0,"41,471.47",
Total by Division: SUBS,,360.0,"41,471.47",
Division: POP UP BEVERAGE,,,,
Group: POP UP BEVERAGE,,,,
AMERICANO COMBO,,2.0,0.00,
LATTE COMBO,,7.0,0.00,
SALTED CARAMEL LATTE COMBO,,3.0,0.00,
19-Jan-26,Years:2025 Months:0,,Page 280 of, 359
Description,Barcode,Qty,Total Amount,
WHITE MOCHA COMBO,,4.0,0.00,
CARAMEL MACHIATO COMBO,,1.0,0.00,
Total by Group: POP UP BEVERAGE,,17.0,0.00,
Total by Division: POP UP BEVERAGE,,17.0,0.00,
Division: OFFER,,,,
Group: OFFER,,,,
CINNAMON ROLL+DRINK,,10.0,"3,903.90",
CHOCOLATE ROLL+DRINK,,3.0,"1,171.17",
PESTO HALLOUMI SUB+DRINK,,2.0,"780.78",
TURKEY & CHEESE SUB+DRINK,,2.0,"960.96",
Total by Group: OFFER,,17.0,"6,816.82",
Total by Division: OFFER,,17.0,"6,816.82",
Division: GRAB&GO FOOD,,,,
Group: PACKAGED FOOD,,,,
FREEZE DROPS STRAWBERRY,,297.0,"58,864.87",
MEDIUM CHIPS,,334.0,"20,060.06",
MATCHA CUP,,18.0,"3,783.78",
VANILLA  ASH,,40.0,"8,408.41",
BEETROOT CUP,,38.0,"7,987.99",
CHOCOLATE SP/MO,,64.0,"13,453.45",
HONEY PEANUT ST BITES,,103.0,"16,702.70",
SPECIALITY COFFEE ST BITES,,88.0,"14,270.27",
Total by Group: PACKAGED FOOD,,982.0,"143,531.53",
Group: SALADS,,,,
QUINOA SALAD (GRAB&GO),,1.0,"462.46",
TUNA PASTA SALAD (GRAB&GO),,191.0,"88,330.33",
ASIAN SALAD (GRAB&GO),,126.0,"52,972.97",
CAESER SALAD (GRAB&GO),,27.0,"11,351.35",
CHICKEN CAESER SALAD (GRAB&GO),,127.0,"58,732.73",
MEXICAN FEISTA SALAD,,5.0,"2,402.40",
CHICKEN VERDE SALAD,,2.0,"924.92",
PASTA PESTO SALAD,,4.0,"1,921.92",
Total by Group: SALADS,,483.0,"217,099.10",
Group: PACKAGED DESSERT,,,,
TIRAMISU CUP,,284.0,"106,606.61",
MAK BAR CHOCOLATE CRUNCH,,4.0,"936.94",
MAK BAR PRO VANILLE,,5.0,"1,411.41",
MAK BAR PRO COOKIES CREAM,,10.0,"2,822.82",
19-Jan-26,Years:2025 Months:0,,Page 281 of, 359
Description,Barcode,Qty,Total Amount,
MAK BAR WHITE ALMOND CRUNCH,,1.0,"234.23",
Total by Group: PACKAGED DESSERT,,304.0,"112,012.01",
Total by Division: GRAB&GO FOOD,,1769.0,"472,642.64",
Total by Branch: Stories Airport,,"247,890.00","36,487,419.34",
Branch: Stories alay,,,,
Division: HOT BAR SECTION,,,,
Group: BLACK COFFEE,,,,
ESPRESSO,,1390.0,"220,576.58",
DOUBLE ESPRESSO,,1774.0,"350,666.67",
AMERICANO SMALL,,1210.0,"234,630.63",
AMERICANO MEDIUM,,639.0,"143,081.08",
AMERICANO LARGE,,144.0,"34,594.59",
BLACK COFFEE SMALL,,3248.5,"527,225.22",
BLACK COFFEE MEDIUM,,1332.0,"267,747.75",
BLACK COFFEE LARGE,,195.0,"45,021.02",
SINGLE ESPRESSO MACC,,56.0,"8,408.41",
DOUBLE ESPRESSO MAC,,62.0,"11,171.17",
TRIPLE ESPRESSO,,25.0,"3,993.99",
SINGLE LONGO,,113.0,"19,609.61",
DOUBLE LONGO,,186.0,"33,513.51",
Total by Group: BLACK COFFEE,,10374.5,"1,900,240.24",
Group: MIXED HOT BEVERAGE,,,,
LATTE SMALL,,2103.0,"394,216.22",
LATTE MEDIUM,,2015.0,"459,879.88",
CAPPUCCINO SMALL,,1153.0,"201,171.17",
CAPPUCCINO MEDIUM,,828.0,"188,972.97",
MOCHA SMALL,,510.0,"97,909.91",
MOCHA MEDIUM,,483.0,"127,639.64",
WHITE MOCHA SMALL,,1230.0,"207,459.46",
WHITE MOCHA MEDIUM,,983.0,"259,771.77",
CARAMEL MACHIATO SMALL,,698.0,"147,663.66",
CARAMEL MACHIATO MEDIUM,,833.0,"220,132.13",
SIGNATURE HOT CHOCOLATE SMALL,,934.0,"186,918.92",
SIGNATURE HOT CHOCOLATE MEDIUM,,672.0,"177,585.59",
STEAMED MILK SMALL,,66.4,"8,641.44",
STEAMED MILK MEDIUM,,175.0,"29,429.43",
LATTE LARGE,,292.0,"77,165.17",
MOCHA  LARGE,,39.0,"11,477.48",
19-Jan-26,Years:2025 Months:0,,Page 282 of, 359
Description,Barcode,Qty,Total Amount,
CAPPUCCINO LARGE,,165.0,"43,603.60",
STEAMED MILK LARGE,,11.0,"2,180.18",
WHITE MOCHA LARGE,,212.0,"62,390.39",
