Stories,,,,,,,,,
Theoretical Profit By Item,,,,,,,,,
22-Jan-26,,,Years:2025 Month:0,,,,Page 1 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
Stories - Bir Hasan,,,,,,,,,
TAKE AWAY,,,,,,,,,
BEVERAGES,,,,,,,,,
COLD BAR SECTION,,,,,,,,,
REPLACE ALMOND LARGE,31.00,"4,654.65",,"1,734.06",37.25,"2,920.59",,62.75,
REPLACE ALMOND MEDIUM,330.00,"39,639.64",,"14,357.29",36.22,"25,282.35",,63.78,
REPLACE ALMOND SMALL,179.00,"16,126.13",,"5,562.67",34.49,"10,563.45",,65.51,
REPLACE COCONUT LARGE,28.00,"3,483.48",,"1,617.12",46.42,"1,866.36",,53.58,
REPLACE COCONUT MEDIUM,244.00,"26,036.04",,"10,960.49",42.10,"15,075.54",,57.90,
REPLACE COCONUT SMALL,157.00,"14,144.14",,"5,037.46",35.62,"9,106.68",,64.38,
REPLACE LACTOSE FREE LARGE,53.00,0.00,,"889.41",0.00,"-889.41",,100.00,
REPLACE LACTOSE FREE MEDIUM,623.00,0.00,,"8,131.45",0.00,"-8,131.45",,100.00,
REPLACE LACTOSE FREE SMALL,469.00,0.00,,"4,372.45",0.00,"-4,372.45",,100.00,
REPLACE SKIMMED MILK LARGE,130.00,0.00,,0.00,0.00,0.00,,100.00,
REPLACE SKIMMED MILK MEDIUM,"1,186.00",0.00,,0.00,0.00,0.00,,100.00,
REPLACE SKIMMED MILK SMALL,651.00,0.00,,0.00,0.00,0.00,,100.00,
REPLACE SUGAR FREE ALMOND MEDIUM,47.00,"5,645.65",,"1,738.69",30.80,"3,906.96",,69.20,
REPLACE SUGAR FREE ALMOND SMALL,12.00,"1,081.08",,"369.93",34.22,"711.15",,65.78,
REPLACE SUGAR FREE OAT LARGE,6.00,"900.90",,"302.06",33.53,"598.84",,66.47,
REPLACE SUGAR FREE OAT MEDIUM,110.00,"13,213.21",,"3,691.88",27.94,"9,521.34",,72.06,
REPLACE SUGAR FREE OAT SMALL,73.00,"6,576.58",,"2,041.72",31.05,"4,534.86",,68.95,
REPLACE SUGAR FREE SOYA MEDIUM,16.00,"1,921.92",,"501.20",26.08,"1,420.72",,73.92,
REPLACE SUGAR FREE SOYA SMALL,13.00,"1,171.17",,"339.35",28.98,"831.82",,71.02,
22-Jan-26,,,Years:2025 Month:0,,,,Page 346 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
SALTED CARAMEL CREAM FRAPPE LARGE,2.00,"600.60",,"179.98",29.97,"420.62",,70.03,
SALTED CARAMEL CREAM FRAPPE MEDIUM,8.00,"2,162.16",,"628.08",29.05,"1,534.08",,70.95,
SALTED CARAMEL CREAM FRAPPE SMALL,6.00,"1,441.44",,"375.75",26.07,"1,065.69",,73.93,
SALTED CARAMEL FRAPPE LARGE,7.00,"2,102.10",,"753.99",35.87,"1,348.11",,64.13,
SALTED CARAMEL FRAPPE MEDIUM,27.00,"7,297.30",,"2,598.25",35.61,"4,699.05",,64.39,
SALTED CARAMEL FRAPPE SMALL,15.00,"3,363.36",,"1,072.28",31.88,"2,291.09",,68.12,
SIGNATURE ICED CHOCOLATE LARGE,1.00,"294.29",,"105.38",35.81,"188.91",,64.19,
SIGNATURE ICED CHOCOLATE MEDIUM,38.00,"10,042.04",,"3,317.99",33.04,"6,724.05",,66.96,
SIGNATURE ICED CHOCOLATE SMALL,9.00,"1,825.83",,"597.35",32.72,"1,228.47",,67.28,
STRAWBERRY CREAM FRAPP LARGE,23.00,"6,606.61",,"1,695.66",25.67,"4,910.95",,74.33,
STRAWBERRY CREAM FRAPP MEDIUM,159.00,"42,420.42",,"11,356.33",26.77,"31,064.09",,73.23,
STRAWBERRY CREAM FRAPP SMALL,103.00,"17,357.36",,"5,515.64",31.78,"11,841.72",,68.22,
STRAWBERRY DRIZZLE TOPPING,29.00,"870.87",,"218.57",25.10,"652.30",,74.90,
STRAWBERRY SHAKE,6.00,"1,981.98",,"907.17",45.77,"1,074.81",,54.23,
TOFFEENUT CREAM  FRAP LARGE,1.00,"300.30",,"74.74",24.89,"225.56",,75.11,
TOFFEENUT CREAM  FRAP MEDIUM,12.00,"3,243.24",,"809.42",24.96,"2,433.83",,75.04,
TOFFEENUT CREAM  FRAP SMALL,5.00,"1,201.20",,"251.21",20.91,"949.99",,79.09,
TOFFEENUT FRAP LARGE,2.00,"600.60",,"164.42",27.38,"436.18",,72.62,
TOFFEENUT FRAP MEDIUM,22.00,"5,945.95",,"1,648.28",27.72,"4,297.67",,72.28,
TOFFEENUT FRAP SMALL,2.00,"480.48",,"119.15",24.80,"361.33",,75.20,
VANILLA CREAM FRAPP LARGE,4.00,"1,141.14",,"243.25",21.32,"897.90",,78.68,
VANILLA CREAM FRAPP MEDIUM,51.00,"12,882.88",,"2,984.04",23.16,"9,898.84",,76.84,
VANILLA CREAM FRAPP SMALL,24.00,"4,834.83",,"1,048.44",21.69,"3,786.39",,78.31,
VANILLA FRAP SMALL,12.00,"2,522.52",,"636.20",25.22,"1,886.32",,74.78,
VANILLA FRAPP LARGE,2.00,"540.54",,"136.56",25.26,"403.98",,74.74,
VANILLA FRAPP MEDIUM,23.00,"5,945.95",,"1,517.56",25.52,"4,428.39",,74.48,
WHITE MOCHA CREAM FRAPP LARGE,4.00,"1,081.08",,"237.77",21.99,"843.31",,78.01,
WHITE MOCHA CREAM FRAPP MEDIUM,19.00,"4,684.68",,"1,085.68",23.18,"3,599.00",,76.82,
WHITE MOCHA CREAM FRAPP SMALL,1.00,"210.21",,"42.77",20.35,"167.44",,79.65,
WHITE MOCHA FRAPP LARGE,4.00,"1,141.14",,"267.65",23.45,"873.49",,76.55,
WHITE MOCHA FRAPP MEDIUM,66.00,"16,426.43",,"4,264.35",25.96,"12,162.08",,74.04,
WHITE MOCHA FRAPP SMALL,21.00,"4,414.41",,"1,094.19",24.79,"3,320.23",,75.21,
Total By Division:,"19,211.00","2,127,831.85",,"522,161.47",24.54,"1,605,670.38",,75.46,
GRAB&GO BEVERAGES,,,,,,,,,
22-Jan-26,,,Years:2025 Month:0,,,,Page 347 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
APPLE JUICE,42.00,"7,063.06",,"2,749.54",38.93,"4,313.52",,61.07,
LEMON JUICE,8.00,"1,345.35",,"593.33",44.10,"752.02",,55.90,
MAWARDI JUICE,37.00,"6,222.22",,"2,422.22",38.93,"3,800.00",,61.07,
ORANGE JUICE,242.00,"40,696.70",,"15,842.61",38.93,"24,854.09",,61.07,
POMEGRANATE JUICE,83.00,"13,957.96",,"7,975.97",57.14,"5,981.99",,42.86,
RIM SPARKLING WATER-250 ML,628.00,"45,270.27",,"13,221.99",29.21,"32,048.28",,70.79,
SAN BENEDETTO CLEMENTINE 330ML/24,188.00,"31,615.62",,"8,090.39",25.59,"23,525.22",,74.41,
SAN BENEDETTO GLASS 250ML/24,108.00,"14,918.92",,"4,403.34",29.52,"10,515.58",,70.48,
SAN BENEDETTO LEMON 330ML/24,201.00,"33,801.80",,"8,649.83",25.59,"25,151.97",,74.41,
WATER,"6,298.00","264,780.77",,"28,866.36",10.90,"235,914.41",,89.10,
Total By Division:,"7,835.00","459,672.66",,"92,815.57",20.19,"366,857.09",,79.81,
HOT BAR SECTION,,,,,,,,,
ADD EARL GREY LAVENDER  BAG,2.00,"84.08",,"35.26",41.93,"48.83",,58.07,
ADD ENGLISH BREAKFAST TEA BAG,2.00,"84.08",,"35.26",41.93,"48.83",,58.07,
ADD GOLDEN CHAMOMILE HERBAL TEA BAG,1.00,"42.04",,"17.63",41.93,"24.41",,58.07,
ADD GREEN TEA BAG,1.00,"54.05",,"17.63",32.61,"36.43",,67.39,
ADD LEMONGRASS&ORANGE TEA BAG,1.00,"42.04",,"17.63",41.93,"24.41",,58.07,
ADD MEDITERRANEAN CARAMEL TEA BAG,1.00,"42.04",,"17.63",41.93,"24.41",,58.07,
ADD SOUTHERN MINT HERBAL TEA BAG,1.00,"42.04",,"18.01",42.83,"24.04",,57.17,
AMERICAN COFFEE BEANS 250G,1.00,"480.48",,"238.67",49.67,"241.81",,50.33,
AMERICANO LARGE,65.00,"15,615.62",,"3,651.75",23.39,"11,963.87",,76.61,
AMERICANO MEDIUM,364.00,"79,147.15",,"16,740.70",21.15,"62,406.45",,78.85,
AMERICANO SMALL,532.00,"100,684.69",,"18,560.34",18.43,"82,124.34",,81.57,
BLACK COFFEE LARGE,120.00,"28,120.12",,"9,355.96",33.27,"18,764.16",,66.73,
BLACK COFFEE MEDIUM,561.00,"114,900.90",,"36,242.64",31.54,"78,658.27",,68.46,
BLACK COFFEE SMALL,950.50,"161,594.59",,"49,204.29",30.45,"112,390.30",,69.55,
BOMBAY CHAI BLACK TEA MEDIUM,4.00,"672.67",,"164.43",24.44,"508.25",,75.56,
CAPPUCCINO LARGE,38.00,"10,042.04",,"2,534.31",25.24,"7,507.73",,74.76,
CAPPUCCINO MEDIUM,480.00,"109,549.55",,"21,285.72",19.43,"88,263.83",,80.57,
CAPPUCCINO SMALL,448.00,"88,396.40",,"14,104.93",15.96,"74,291.47",,84.04,
CARAMEL MACCHIATO LARGE,18.00,"5,297.30",,"1,466.26",27.68,"3,831.04",,72.32,
CARAMEL MACHIATO MEDIUM,195.00,"51,531.53",,"12,263.32",23.80,"39,268.21",,76.20,
CARAMEL MACHIATO SMALL,154.00,"33,093.09",,"6,735.40",20.35,"26,357.69",,79.65,
CLASSIC HOT CHOC LARGE,12.00,"3,531.53",,"989.65",28.02,"2,541.88",,71.98,
22-Jan-26,,,Years:2025 Month:0,,,,Page 348 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
CLASSIC HOT CHOC MEDIUM,127.00,"33,561.56",,"8,235.81",24.54,"25,325.75",,75.46,
CLASSIC HOT CHOC SMALL,108.00,"24,420.42",,"5,393.69",22.09,"19,026.73",,77.91,
DOUBLE ESPRESSO,760.00,"143,675.68",,"15,950.01",11.10,"127,725.67",,88.90,
DOUBLE ESPRESSO MAC,23.00,"4,144.14",,"637.09",15.37,"3,507.06",,84.63,
DOUBLE LONGO,56.00,"10,090.09",,"1,581.58",15.67,"8,508.51",,84.33,
EARL GREY LAVENDER TEA MEDIUM,117.00,"19,507.51",,"4,333.47",22.21,"15,174.04",,77.79,
ENGLISH BREAKFAST TEA MEDIUM,141.00,"19,843.84",,"5,222.39",26.32,"14,621.46",,73.68,
ESPRESSO,688.00,"106,738.74",,"8,115.43",7.60,"98,623.31",,92.40,
FLAT WHITE,396.00,"60,054.05",,"14,647.43",24.39,"45,406.62",,75.61,
GOLDEN CHAMOMILE HERBAL TEA MEDIUM,181.00,"29,765.77",,"6,703.92",22.52,"23,061.85",,77.48,
HOT DOUBLE SHOT LARGE,6.00,"1,945.95",,"564.96",29.03,"1,380.98",,70.97,
HOT DOUBLE SHOT MEDIUM,55.00,"14,534.53",,"4,089.05",28.13,"10,445.48",,71.87,
HOT DOUBLE SHOT SMALL,76.00,"10,954.95",,"4,101.33",37.44,"6,853.62",,62.56,
HOT DOUBLE SHOT TOFFEE NUT MEDIUM,9.00,"2,648.65",,"833.45",31.47,"1,815.20",,68.53,
HOT DOUBLE SHOT TOFFEE NUT SMALL,8.00,"2,114.11",,"480.22",22.71,"1,633.90",,77.29,
HOUSE BLEND BEANS 250G,4.00,"1,921.92",,"984.50",51.22,"937.42",,48.78,
LATTE LARGE,140.00,"36,997.00",,"9,336.94",25.24,"27,660.06",,74.76,
LATTE MEDIUM,"1,312.00","299,435.43",,"66,987.76",22.37,"232,447.67",,77.63,
LATTE SMALL,935.00,"179,369.37",,"32,575.83",18.16,"146,793.54",,81.84,
LEMONGRASS&ORANGE TEA MEDIUM,93.00,"14,798.80",,"3,444.55",23.28,"11,354.24",,76.72,
MATCHA LATTE LARGE,5.00,"1,321.32",,"477.56",36.14,"843.76",,63.86,
MATCHA LATTE MEDIUM,113.00,"25,789.79",,"8,975.50",34.80,"16,814.29",,65.20,
MATCHA LATTE SMALL,83.00,"11,891.89",,"5,209.45",43.81,"6,682.44",,56.19,
MEDITERRANEAN CARAMEL TEA MEDIUM,4.00,"672.67",,"148.15",22.02,"524.52",,77.98,
MOCHA  LARGE,14.00,"4,120.12",,"1,334.72",32.40,"2,785.40",,67.60,
MOCHA MEDIUM,215.00,"56,816.82",,"16,072.63",28.29,"40,744.19",,71.71,
MOCHA SMALL,154.00,"34,462.46",,"8,253.33",23.95,"26,209.13",,76.05,
ORGANIC GREEN TEA MEDIUM,183.00,"30,270.27",,"6,777.99",22.39,"23,492.28",,77.61,
SALTED CARAMEL LATTE LARGE,12.00,"3,891.89",,"1,168.50",30.02,"2,723.39",,69.98,
SALTED CARAMEL LATTE MEDIUM,46.00,"12,156.16",,"3,445.80",28.35,"8,710.36",,71.65,
SALTED CARAMEL LATTE SMALL,26.00,"4,108.11",,"1,348.35",32.82,"2,759.75",,67.18,
SIGNATURE HOT CHOCOLATE LARGE,20.00,"5,885.89",,"2,029.88",34.49,"3,856.01",,65.51,
SIGNATURE HOT CHOCOLATE MEDIUM,281.00,"74,258.26",,"23,849.77",32.12,"50,408.49",,67.88,
SIGNATURE HOT CHOCOLATE SMALL,301.00,"59,339.34",,"20,369.52",34.33,"38,969.82",,65.67,
SINGLE ESPRESSO MACC,41.00,"6,156.16",,"758.84",12.33,"5,397.32",,87.67,
22-Jan-26,,,Years:2025 Month:0,,,,Page 349 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
SINGLE LONGO,76.00,"12,822.82",,"1,422.76",11.10,"11,400.06",,88.90,
SOUTHERN MINT HERBAL TEA MEDIUM,152.00,"24,888.89",,"5,687.23",22.85,"19,201.66",,77.15,
SPANISH LATTE MEDIUM,301.00,"88,582.58",,"21,542.94",24.32,"67,039.64",,75.68,
SPANISH LATTE SMALL,224.00,"49,945.95",,"11,334.73",22.69,"38,611.22",,77.31,
STEAMED MILK MEDIUM,7.00,"1,177.18",,"256.85",21.82,"920.33",,78.18,
STEAMED MILK SMALL,5.00,"660.66",,"146.68",22.20,"513.98",,77.80,
TOFFEE NUT LATTE LARGE,24.00,"7,927.93",,"2,454.81",30.96,"5,473.12",,69.04,
TOFFEE NUT LATTE MEDIUM,187.00,"50,528.53",,"15,270.57",30.22,"35,257.96",,69.78,
TOFFEE NUT LATTE SMALL,105.00,"22,090.09",,"6,347.81",28.74,"15,742.28",,71.26,
TRIPLE ESPRESSO,145.00,"3,153.15",,"5,379.92",170.62,"-2,226.77",,-70.62,
WHITE MOCHA LARGE,45.00,"13,243.24",,"3,786.52",28.59,"9,456.72",,71.41,
WHITE MOCHA MEDIUM,402.00,"106,234.24",,"26,677.62",25.11,"79,556.61",,74.89,
WHITE MOCHA SMALL,591.00,"59,567.57",,"28,366.20",47.62,"31,201.36",,52.38,
YIRGACHEFFE BEANS 250G,7.00,"4,204.20",,"2,088.33",49.67,"2,115.87",,50.33,
Total By Division:,"12,955.50","2,595,738.74",,"618,899.74",23.84,"1,976,839.00",,76.16,
Total By Category:,"40,001.50","5,183,243.25",,"1,233,876.78",23.81,"3,949,366.47",,76.19,
FOOD,,,,,,,,,
CINNAMON ROLLS,,,,,,,,,
CHOCOLATE ROLL LARGE,232.00,"51,531.53",,"13,615.63",26.42,"37,915.90",,73.58,
CLASSIC CINNAMON ROLL LARGE,929.00,"263,273.28",,"46,708.23",17.74,"216,565.04",,82.26,
EXTRA CREAM CHEESE FROSTING MIX,15.00,"450.45",,"148.02",32.86,"302.43",,67.14,
RED CINNAMON ROLL,132.00,"43,603.60",,"7,306.15",16.76,"36,297.45",,83.24,
Total By Division:,"1,308.00","358,858.86",,"67,778.03",18.89,"291,080.83",,81.11,
COFFEE PASTRY,,,,,,,,,
APRICOT SABLE,76.00,"18,258.26",,"6,802.00",37.25,"11,456.26",,62.75,
BLUEBERRY CHEESE CAKE,87.00,"33,963.96",,"21,438.83",63.12,"12,525.13",,36.88,
BLUEBERRY MUFFIN,85.00,"16,846.85",,"3,756.11",22.30,"13,090.74",,77.70,
BROWNIES CAKE,387.00,"58,108.11",,"25,400.10",43.71,"32,708.01",,56.29,
CARROT CAKE,107.00,"28,918.92",,"10,597.99",36.65,"18,320.93",,63.35,
CHOCOLATE SABLE,112.00,"26,906.91",,"13,365.33",49.67,"13,541.57",,50.33,
DOUBLE CHOCOLATE MUFFIN,141.00,"27,945.95",,"6,621.23",23.69,"21,324.72",,76.31,
FRAMBOISE CHEESE CAKE,57.00,"22,252.25",,"13,825.07",62.13,"8,427.19",,37.87,
LAZY CAKE,272.00,"89,849.85",,"40,573.33",45.16,"49,276.52",,54.84,
LOTUS CHEESE CAKE,73.00,"28,498.50",,"17,602.07",61.76,"10,896.43",,38.24,
ORANGE CAKE,146.00,"39,459.46",,"8,896.45",22.55,"30,563.01",,77.45,
22-Jan-26,,,Years:2025 Month:0,,,,Page 350 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
RED VELVET CAKE,91.00,"27,327.33",,"13,574.17",49.67,"13,753.16",,50.33,
RED VELVET MUFFIN_,33.00,"6,540.54",,"1,290.01",19.72,"5,250.53",,80.28,
Total By Division:,"1,667.00","424,876.88",,"183,742.68",43.25,"241,134.20",,56.75,
COOKIES,,,,,,,,,
GINGERBREAD COOKIES,1.00,"300.30",,"99.34",33.08,"200.96",,66.92,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,249.00,"74,774.77",,"22,285.50",29.80,"52,489.27",,70.20,
NY STYLE COOKIE - DOUBLE CHOCOLATE,112.00,"33,633.63",,"10,024.00",29.80,"23,609.63",,70.20,
Total By Division:,362.00,"108,708.71",,"32,408.85",29.81,"76,299.86",,70.19,
CROISSANT,,,,,,,,,
ALMOND CROISSANT,103.00,"22,888.89",,"9,833.07",42.96,"13,055.82",,57.04,
CHEESE CROISSANT,380.00,"79,879.88",,"31,742.67",39.74,"48,137.21",,60.26,
CHOCOLATE CROISSANT,262.00,"55,075.08",,"21,885.73",39.74,"33,189.34",,60.26,
PLAIN CROISSANT,81.00,"14,594.59",,"5,901.09",40.43,"8,693.50",,59.57,
THYME CROISSANT,175.00,"31,531.53",,"13,574.17",43.05,"17,957.36",,56.95,
Total By Division:,"1,001.00","203,969.97",,"82,936.73",40.66,"121,033.25",,59.34,
FRENCH PASTRY,,,,,,,,,
CHOCOLATE SALTED CAKE,85.00,"28,078.08",,"12,172.00",43.35,"15,906.08",,56.65,
CHRISTMAS ORIGINAL ECLAIR,35.00,"10,900.90",,"6,682.67",61.30,"4,218.23",,38.70,
CHRISTMAS PISTACHIO ECLAIR,13.00,"4,684.68",,"2,482.13",52.98,"2,202.55",,47.02,
ECLAIR CARAMEL,2.00,"540.54",,"262.53",48.57,"278.01",,51.43,
ECLAIR CHOCOLAT,75.00,"20,270.27",,"9,845.00",48.57,"10,425.27",,51.43,
ECLAIR COFFEE,44.00,"11,891.89",,"5,775.73",48.57,"6,116.16",,51.43,
ECLAIR ORIGINAL,91.00,"24,594.59",,"11,945.27",48.57,"12,649.33",,51.43,
FONDANT AU CHOCOLAT,134.00,"48,288.29",,"27,983.67",57.95,"20,304.62",,42.05,
MACARONS,62.00,"16,756.76",,"9,091.11",54.25,"7,665.65",,45.75,
Total By Division:,541.00,"166,006.01",,"86,240.11",51.95,"79,765.90",,48.05,
FROZEN YOGHURT,,,,,,,,,
BLUEBERRIES,105.00,"7,567.57",,"3,132.50",41.39,"4,435.07",,58.61,
BLUEBERRIES COMBO,"2,727.00",0.00,,"81,355.50",0.00,"-81,355.50",,100.00,
BLUEBERRY YOGHURT COMBO MEDIUM,294.50,"114,969.97",,"24,994.33",21.74,"89,975.64",,78.26,
BLUEBERRY YOGHURT COMBO SMALL,642.00,"223,066.07",,"41,468.41",18.59,"181,597.66",,81.41,
BLUEBERRY YOGHURT COMBO X-LARGE,40.50,"20,675.68",,"5,567.13",26.93,"15,108.55",,73.07,
BLUEBERRY YOGHURT MEDIUM,2.50,"825.83",,"212.18",25.69,"613.65",,74.31,
BLUEBERRY YOGHURT SMALL,10.00,"3,003.00",,"645.93",21.51,"2,357.08",,78.49,
22-Jan-26,,,Years:2025 Month:0,,,,Page 351 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
BLUEBERRY YOGHURT X-LARGE,2.00,"900.90",,"274.92",30.52,"625.98",,69.48,
BROWNIES,11.00,"660.66",,"203.20",30.76,"457.46",,69.24,
BROWNIES COMBO,"1,257.00",0.00,,"23,220.31",0.00,"-23,220.31",,100.00,
CHOCOLATE CHIPS,67.00,"4,828.83",,"597.65",12.38,"4,231.18",,87.62,
CHOCOLATE CHIPS COMBO,618.00,0.00,,"5,512.66",0.00,"-5,512.66",,100.00,
CHOCOLATE CRUNCH,50.00,"5,105.10",,"2,375.82",46.54,"2,729.29",,53.46,
CHOCOLATE QUELLA,170.00,"17,357.36",,"5,615.48",32.35,"11,741.88",,67.65,
CHOCOLATE QUELLA CRUNCH,515.00,"52,582.58",,"30,056.00",57.16,"22,526.58",,42.84,
CHOCOLATE YOGHURT COMBO MEDIUM,235.00,"91,741.74",,"17,689.17",19.28,"74,052.57",,80.72,
CHOCOLATE YOGHURT COMBO SMALL,777.00,"259,033.03",,"44,595.57",17.22,"214,437.46",,82.78,
CHOCOLATE YOGHURT COMBO X-LARGE,16.00,"8,168.17",,"1,953.67",23.92,"6,214.50",,76.08,
CHOCOLATE YOGHURT MEDIUM,6.50,"2,147.15",,"489.28",22.79,"1,657.87",,77.21,
CHOCOLATE YOGHURT SMALL,17.00,"5,105.11",,"975.71",19.11,"4,129.40",,80.89,
CHOCOLATE YOGHURT X-LARGE,2.50,"1,126.13",,"305.26",27.11,"820.87",,72.89,
GRANOLLA,20.00,"1,201.20",,"106.89",8.90,"1,094.31",,91.10,
GRANOLLA COMBO,715.00,0.00,,"3,821.27",0.00,"-3,821.27",,100.00,
GUMMY BEARS,7.00,"420.42",,"51.69",12.29,"368.73",,87.71,
GUMMY BEARS COMBO,577.00,0.00,,"4,260.42",0.00,"-4,260.42",,100.00,
HONEY,116.00,"8,360.36",,"1,042.27",12.47,"7,318.09",,87.53,
HONEY COMBO,150.00,0.00,,"1,347.76",0.00,"-1,347.76",,100.00,
LOTUS BISCUIT COMBO,829.00,0.00,,"9,041.10",0.00,"-9,041.10",,100.00,
LOTUS BISCUITS,28.00,"1,681.68",,"305.37",18.16,"1,376.31",,81.84,
MANGO,56.50,"4,072.07",,"693.85",17.04,"3,378.23",,82.96,
MANGO COMBO,"2,333.00",0.00,,"28,650.31",0.00,"-28,650.31",,100.00,
MANGO YOGHURT COMBO MEDIUM,323.50,"126,291.29",,"27,651.51",21.90,"98,639.78",,78.10,
MANGO YOGHURT COMBO SMALL,720.00,"249,288.29",,"46,833.70",18.79,"202,454.59",,81.21,
MANGO YOGHURT COMBO X-LARGE,22.00,"11,231.23",,"3,045.44",27.12,"8,185.79",,72.88,
MANGO YOGHURT MEDIUM,4.00,"1,321.32",,"341.90",25.88,"979.42",,74.12,
MANGO YOGHURT SMALL,15.00,"4,504.50",,"975.70",21.66,"3,528.80",,78.34,
MANGO YOGHURT X-LARGE,1.50,"675.68",,"207.64",30.73,"468.03",,69.27,
MARSHMALLOW,144.00,"8,648.65",,"859.20",9.93,"7,789.45",,90.07,
MARSHMALLOW COMBO,652.00,0.00,,"3,890.27",0.00,"-3,890.27",,100.00,
MIXED NUTS,21.00,"1,261.26",,"323.27",25.63,"937.99",,74.37,
MIXED NUTS COMBO,591.00,0.00,,"9,097.85",0.00,"-9,097.85",,100.00,
OATS COMBO,28.00,0.00,,"64.32",0.00,"-64.32",,100.00,
OREO,40.00,"2,402.40",,"328.46",13.67,"2,073.94",,86.33,
22-Jan-26,,,Years:2025 Month:0,,,,Page 352 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
OREO COMBO,691.00,0.00,,"5,674.21",0.00,"-5,674.21",,100.00,
ORIGINAL YOGHURT COMBO MEDIUM,384.50,"150,105.11",,"38,792.65",25.84,"111,312.46",,74.16,
ORIGINAL YOGHURT COMBO SMALL,"1,234.50","424,870.87",,"94,572.72",22.26,"330,298.15",,77.74,
ORIGINAL YOGHURT COMBO X-LARGE,24.50,"12,507.51",,"3,995.78",31.95,"8,511.72",,68.05,
ORIGINAL YOGHURT MEDIUM,6.00,"1,981.98",,"605.35",30.54,"1,376.64",,69.46,
ORIGINAL YOGHURT SMALL,22.00,"6,606.61",,"1,685.38",25.51,"4,921.23",,74.49,
PINEAPPLE,48.00,"3,111.11",,"879.54",28.27,"2,231.57",,71.73,
PINEAPPLE COMBO,"1,263.00",0.00,,"23,142.90",0.00,"-23,142.90",,100.00,
PISTACHIO CRUNCH,260.00,"26,546.55",,"19,646.21",74.01,"6,900.34",,25.99,
POMEGRANATE YOGHURT COMBO SMALL,0.50,"177.18",,"34.03",19.21,"143.14",,80.79,
SPRINKLES,16.00,"960.96",,"60.14",6.26,"900.82",,93.74,
SPRINKLES COMBO,222.00,0.00,,"834.50",0.00,"-834.50",,100.00,
STRAWBERRY,88.50,"6,378.38",,"1,284.37",20.14,"5,094.01",,79.86,
STRAWBERRY COMBO,"3,439.00",0.00,,"49,909.04",0.00,"-49,909.04",,100.00,
TASTING CUP BLUEBERRY,104.00,0.00,,"997.35",0.00,"-997.35",,100.00,
TASTING CUP CHOCOLATE,130.00,0.00,,"1,121.92",0.00,"-1,121.92",,100.00,
TASTING CUP MANGO,122.00,0.00,,"1,177.36",0.00,"-1,177.36",,100.00,
TASTING CUP OREO,1.00,0.00,,"11.12",0.00,"-11.12",,100.00,
TASTING CUP ORIGINAL YOUGHURT,126.00,0.00,,"1,241.04",0.00,"-1,241.04",,100.00,
WAFER ROLL,8.00,"480.48",,"56.85",11.83,"423.63",,88.17,
WAFER ROLL COMBO,482.00,0.00,,"3,425.16",0.00,"-3,425.16",,100.00,
Total By Division:,"23,631.50","1,873,951.95",,"683,328.50",36.46,"1,190,623.45",,63.54,
GRAB&GO FOOD,,,,,,,,,
BEETROOT CUP,18.00,"3,783.78",,"1,363.98",36.05,"2,419.80",,63.95,
CHOCOLATE SP/MO,70.00,"14,714.71",,"5,304.37",36.05,"9,410.35",,63.95,
FREEZE DROPS STRAWBERRY,64.00,"12,684.68",,"8,706.56",68.64,"3,978.12",,31.36,
HONEY PEANUT ST BITES,133.00,"21,567.57",,"7,142.10",33.12,"14,425.47",,66.88,
MAK BAR CHOCOLATE CRUNCH,4.00,"936.94",,"274.83",29.33,"662.11",,70.67,
MAK BAR PRO COOKIES CREAM,16.00,"4,516.52",,"1,339.79",29.66,"3,176.73",,70.34,
MAK BAR PRO VANILLE,8.00,"2,258.26",,"669.89",29.66,"1,588.36",,70.34,
MAK BAR WHITE ALMOND CRUNCH,16.00,"3,747.75",,"1,099.31",29.33,"2,648.43",,70.67,
MATCHA CUP,23.00,"4,834.83",,"1,742.86",36.05,"3,091.97",,63.95,
MEDIUM CHIPS,159.00,"9,549.55",,"1,745.61",18.28,"7,803.94",,81.72,
PINEAPPLE CUP,177.00,"62,720.72",,"43,511.32",69.37,"19,209.40",,30.63,
SPECIALITY COFFEE ST BITES,132.00,"21,405.41",,"7,088.40",33.12,"14,317.01",,66.88,
22-Jan-26,,,Years:2025 Month:0,,,,Page 353 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
TIRAMISU CUP,211.00,"79,204.20",,"34,621.58",43.71,"44,582.62",,56.29,
